 word , count 
work,83
company,33
benefits,29
good,27
great,26
people,24
pay,23
get,22
GM,21
employees,20
life,20
years,18
lot,18
balance,17
Good,17
career,17
opportunities,16
new,15
management,15
much,14
time,14
working,14
many,14
really,14
benefits|,13
environment,13
No,13
job,13
hours,12
make,12
place,12
hard,12
organization,12
lots,11
slow,11
sometimes,11
like,11
days,10
The,10
culture,10
development,10
even,9
would,9
opportunity,9
product,9
There,9
often,9
long,9
Not,9
Very,9
Work,8
Lots,8
pay|,8
interesting,8
program,8
large,8
projects,8
process,8
every,7
times,7
cons,7
one,7
take,7
jobs,7
different,7
IT,7
business,7
experience,7
big,7
nice,7
areas,7
You,7
work|,7
growth,7
overtime,7
never,6
company|,6
little,6
They,6
NAME,6
advancement,6
level,6
change,6
manufacturing,6
open,6
paid,6
especially,6
college,6
vacation,6
around,6
start,6
enough,6
Great,6
If,6
due,6
Most,6
competitive,6
go,6
next,6
bureaucracy,6
move,6
Pay,6
based,6
etc,6
difficult,6
well,6
leaders,5
changes,5
want,5
things,5
right,5
managers,5
support,5
available,5
team,5
shift,5
market,5
hours|,5
first,5
technology,5
driven,5
It,5
industry,5
low,5
trying,5
learn,5
plant,5
Lack,5
part,5
less,5
money,5
holidays,5
within,5
To,5
friendly,5
positions,5
This,5
culture|,5
need,5
processes,5
promoted,5
companies,4
cars,4
innovative,4
production,4
got,4
Working,4
seem,4
union,4
worked,4
Vacation,4
several,4
Engineering|,4
way,4
manager,4
cost,4
current,4
car,4
still,4
promotion,4
think,4
equipment,4
That,4
better,4
Motors,4
without,4
leadership,4
communication,4
More,4
lack,4
plans,4
always,4
put,4
People,4
salary,4
find,4
maintenance,4
bonus,4
workers,4
Management,4
coworkers|,4
required,4
issues,4
women,4
high,4
unless,4
employee,4
almost,4
know,4
getting,4
Finance,4
stay,4
facilities,3
bonuses,3
care,3
excellent,3
room,3
end,3
provide,3
office,3
another,3
cycle,3
teams|,3
tech,3
enjoyed,3
bad,3
best,3
bureaucratic,3
flexible,3
Benefits|,3
failure,3
advancement|,3
My,3
Benefits,3
allowed,3
name,3
year,3
Sometimes,3
quite,3
software,3
impossible,3
say,3
ideas,3
professional,3
senior,3
Large,3
ways,3
outside,3
cares,3
Slow,3
real,3
Many,3
've,3
matching,3
exciting,3
vehicles,3
certain,3
movement,3
family,3
help,3
lateral,3
might,3
everyone,3
research,3
safety,3
number,3
done,3
least,3
behind,3
build,3
With,3
hired,3
extremely,3
pretty,3
fun,3
Horrible,3
back,3
measurements,3
Nothing,3
good|,3
're,3
code,3
resources,3
Long,3
others,3
survey,3
situations,3
customer,3
meet,3
responsibilities,3
willing,3
auto,3
day,3
red,3
could,3
quality,3
acquire,3
compensation,3
planning,3
fear,3
employer,3
trucks,3
environment|,3
Low,3
diversity,3
And,3
Product,3
position,3
skill,3
Company,3
lost,3
functional,3
managing,3
made,3
temp,3
compared,3
chance,3
exposure,3
limited,2
worth,2
internally,2
hide,2
supplier,2
poorly,2
studio,2
path,2
kids,2
analysts,2
mobility,2
highly,2
outdated,2
must,2
rights,2
travel,2
machine,2
amazing,2
acknowledges,2
order,2
operations,2
personal,2
weeks,2
eventually,2
coffee,2
went,2
laid,2
adapt,2
free,2
creates,2
moving,2
already,2
clear,2
grads,2
service,2
top,2
exposure|,2
listen,2
somewhat,2
mercy,2
roles,2
though,2
Typical,2
competitors,2
Union,2
implementation,2
weekends,2
downtime,2
respond,2
fair,2
retirement,2
faced,2
country,2
contribution,2
tiny,2
Upper,2
Culture,2
Of,2
fairly,2
workforce,2
program|,2
savings,2
corporate,2
yet,2
easy,2
processes|,2
Plenty,2
Still,2
balance|,2
type,2
expertise,2
role,2
developers,2
global,2
focus,2
stressful,2
assistance,2
international,2
sharing,2
suggestions,2
co-workers,2
Finance|,2
listens,2
applications,2
pulled,2
Moving,2
policy,2
non,2
term,2
profit,2
training,2
given,2
Do,2
oppurtunity,2
multiple,2
drive,2
Leadership,2
encourages,2
encouraged,2
across,2
come,2
workplace,2
comes,2
satisfaction,2
stretched,2
learning,2
Gm,2
someone,2
shifts,2
events,2
week,2
management|,2
changing,2
actions,2
execution,2
Since,2
provided,2
critical,2
Projects,2
ok,2
package,2
technologies,2
As,2
field,2
poor,2
building,2
health,2
far,2
Only,2
General,2
run,2
full,2
pick,2
Too,2
takes,2
market|,2
Your,2
numbers,2
dress,2
information,2
plan|,2
lifecycle,2
Everyone,2
responsibility,2
What,2
actually,2
systems,2
Class,2
None,2
pleasant,2
terrible,2
feel,2
rampant,2
treated,2
also,2
play,2
experienced,2
experiences,2
Consistent,2
For,2
learn|,2
last,2
Hard,2
point,2
throughout,2
raise,2
monthly,2
political,2
firm,2
budget,2
pace,2
shorted,2
products,2
levels,2
purpose,2
level|,2
Limited,2
abilities,2
wage,2
location,2
game,2
helpful,2
trends,2
towards,2
Difficult,2
decision,2
pros,2
integration,2
innovation,2
anything,2
Their,2
forward,2
newer,2
autonomous,2
defined,2
diverse,2
department,2
problems,2
meaning,2
results,2
Business,2
young,2
automotive,2
salaried,2
weekends|,2
access,2
impact,2
Manufacturing|,2
consideration,2
work/life,2
