 word , count 
work,72
good,35
pay,23
company,22
time,21
people,20
environment,20
working,20
opportunities,19
The,19
get,17
management,16
many,15
benefits,15
employees,14
They,14
n't,14
great,14
GM,13
life,13
IT,13
career,13
hard,12
new,11
much,11
hours,11
job,11
growth,11
experience,10
really,10
Management,10
Work,9
benefits|,9
training,9
There,9
Good,9
It,9
development,9
Very,9
balance,8
team,8
advance,8
hire,8
different,8
week,8
available,8
Not,8
based,8
getting,8
days,7
lots,7
way,7
level,7
years,7
long,7
done,7
nice,7
move,7
well,7
work|,7
give,6
think,6
office,6
opportunity,6
though,6
place,6
jobs,6
No,6
lot,6
help,6
salary,6
find,6
talent,6
day,6
unless,6
overtime,6
month,5
room,5
Union,5
NAME,5
make,5
right,5
change,5
shift,5
Pay|,5
year,5
one,5
average,5
college,5
learning,5
Great,5
challenging,5
enough,5
customers,5
positions,5
compensation,5
environment|,5
limited,4
even,4
Health,4
provide,4
better,4
weeks,4
free,4
best,4
worked,4
things,4
Lots,4
managers,4
Benefits,4
grow,4
take,4
senior,4
management|,4
money,4
seems,4
business,4
exciting,4
industry,4
decisions,4
far,4
full,4
hired,4
sometimes,4
less,4
close,4
competitive,4
also,4
back,4
anything,4
within,4
technical,4
products,4
could,4
times,4
discounts,4
willing,4
difficult,4
know,4
skills,3
never,3
nature,3
con,3
union,3
expected,3
near,3
cons,3
advancement,3
performance,3
balance|,3
pay|,3
raises,3
old,3
support,3
global,3
My,3
going,3
allowed,3
may,3
cars,3
quite,3
care,3
paid,3
professional,3
Leadership,3
vacation,3
developing,3
Flexible,3
without,3
've,3
always,3
low,3
required,3
poor,3
lack,3
large,3
family,3
put,3
takes,3
learn,3
needs,3
coming,3
systems,3
part,3
treated,3
depending,3
nothing,3
culture,3
see,3
Hard,3
point,3
people|,3
bonus,3
holidays,3
location,3
projects,3
like,3
problems,3
friendly,3
try,3
Career,3
process,3
including,3
able,3
Some,3
employee,3
areas,3
teams,3
treat,3
home,3
actual,3
problem,3
every,2
companies,2
bonuses,2
ever,2
path,2
stressed,2
salary|,2
company|,2
hot,2
interview,2
lay,2
types,2
maintain,2
personal,2
production,2
coffee,2
Working,2
system,2
listen,2
took,2
regular,2
came,2
meetings,2
Free,2
bad,2
away,2
future,2
C,2
fault,2
flexible,2
complaint,2
thing|,2
perform,2
several,2
practices,2
assigned,2
yet,2
any|,2
easy,2
gave,2
work-life,2
security,2
HR,2
Benefits|,2
intern,2
PTO,2
manufacturing,2
initial,2
role,2
developers,2
loyal,2
paced,2
manager,2
Atlanta,2
leave,2
fear,2
usually,2
extra,2
flexibility,2
live,2
car,2
group,2
interesting,2
Moving,2
views,2
living,2
Job,2
little,2
anyone,2
nicer,2
multiple,2
Getting,2
forever,2
especially,2
considered,2
drive,2
typically,2
Incredible,2
slow,2
title,2
outside,2
Large,2
resource,2
encourages,2
innovative,2
talented,2
yearly,2
cares,2
But,2
employment|,2
shop|,2
middle,2
someone,2
technology,2
shifts,2
allocation,2
decently,2
In,2
summer,2
improvement,2
schedule|,2
assembly,2
leadership,2
package,2
area,2
complete,2
promote,2
Plant,2
onboarding,2
field,2
passed,2
u,2
migrated,2
program,2
past,2
ranged,2
strong,2
Too,2
trained,2
dev,2
minimum,2
rather,2
plant,2
attitude,2
might,2
engaging,2
insurance,2
safety,2
ask,2
People,2
number,2
smaller,2
statement,2
behind,2
Transformation,2
internal,2
experiences,2
If,2
pretty,2
obtain,2
alot,2
throughout,2
political,2
higher,2
moving,2
Limited,2
workers,2
On,2
rotate,2
individuals,2
Little,2
Java,2
Nothing,2
good|,2
line,2
us,2
're,2
department,2
age,2
vehicles,2
go,2
conservative,2
issues,2
Business,2
resources,2
Workload,2
work/life,2
Repetitive,2
makes,2
bonuses|,2
next,2
bureaucracy,2
customer,2
superior,2
degrees,2
Internal,2
respect|,2
red,2
time|,2
NO,2
austin,2
bootcamp,2
After,2
atmosphere,2
opportunities|,2
knowledge,2
tape,2
processes,2
view,2
lazy,2
still,2
tend,2
key,2
etc,2
Low,2
decent,2
value,2
promoted,2
site,2
politics,2
foreign,2
auto,2
gets,2
old-school,2
rotation,2
Unfortunately,2
helpful,2
works,2
inexperienced,2
proper,2
employment,2
bosses,2
schedule,2
pressure,2
software,2
gain,2
variety,2
exposure,2
comparatively,1
four,1
integrity,1
infotainment|,1
increase,1
revoking,1
buddy,1
whatsoever,1
pre-plan,1
affect,1
Filing,1
vast,1
Yearly,1
school,1
workNice,1
delaers,1
up|,1
unrelated,1
environmentThe,1
enjoy,1
leaders,1
outdated|,1
courses|,1
friendships,1
implemented,1
machines,1
dept,1
shadowingOffice,1
employee-,1
supplier,1
Made,1
interns,1
cyclical,1
leave|,1
changed,1
BenefitsClose,1
unwanted,1
suitable,1
changes,1
appropriately,1
offs,1
mobility,1
off|,1
Tend,1
Sick,1
employees|,1
ScheduleNice,1
would,1
type,1
Vacation,1
phone,1
hold,1
holidays|,1
roof,1
transparency,1
concepts,1
criticizing,1
products|,1
organized,1
assistance|,1
autonomy,1
Phoenix,1
travel,1
ONE,1
faulty,1
badly,1
learningQuality,1
minority,1
mess,1
Will,1
egos,1
lax,1
meaningful,1
order,1
operations,1
satisfied,1
Opportunities,1
better|,1
rewarded,1
beside,1
fix,1
carve,1
school|,1
internally,1
cronyism,1
Detroit|,1
informaton,1
bone,1
luck,1
financial,1
relocation|,1
Aside,1
Anyone,1
ironmental,1
hurts,1
restricted,1
laid,1
specialties,1
twenty-five,1
perception,1
given,1
enormous,1
already,1
Due,1
Handler,1
downside,1
Insurance|,1
exposure|,1
urban,1
rewards,1
#NAME?,1
EnvironmentIndependence,1
Conditioned|,1
mercy,1
roles,1
project,1
matter,1
deserving,1
feeling,1
fast|,1
navigate,1
promising|,1
ergonomics,1
seem,1
forced,1
snow,1
casual,1
causing,1
Inconsistency,1
conducive,1
teams|,1
drains,1
promotions,1
peers,1
yearMulticultural,1
spend,1
tech,1
retire,1
solutions,1
Vehicle,1
earth,1
enjoyed,1
busy,1
implementation,1
Big,1
weekends,1
Wrong,1
stabbing,1
contribute|,1
nullified,1
watch,1
overbearing,1
Leaders,1
countries,1
Over,1
analytical,1
fair,1
credentialed|,1
joke-the,1
mobility|,1
capacity,1
pressured,1
Auto,1
Technologies,1
indecisive,1
confusion,1
insurance|,1
term|,1
weak,1
however,1
package|,1
same-age,1
Computer,1
projects|,1
siloed|,1
me|,1
loaded,1
speak,1
basis,1
