 word , count 
work,115
company,56
good,50
GM,44
people,40
get,40
time,32
The,32
new,30
great,29
pay,28
job,27
benefits,25
hours,25
management,25
much,23
place,22
employees,21
working,21
It,21
opportunities,21
many,20
career,20
life,19
like,19
environment,16
IT,16
culture,15
lot,15
old,14
There,14
one,14
balance,13
take,13
long,13
years,12
large,12
experience,12
well,12
make,11
may,11
training,11
Too,11
Great,11
days,11
hard,11
also,11
salary,11
This,11
every,10
even,10
want,10
times,10
manager,10
team,10
come,10
always,10
sometimes,10
Work,9
They,9
away,9
different,9
Motors,9
If,9
done,9
move,9
General,9
know,9
would,8
office,8
things,8
benefits|,8
right,8
college,8
technology,8
No,8
feel,8
big,8
projects,8
As,8
automotive,8
bad,8
school,7
better,7
best,7
left,7
easy,7
innovation,7
level,7
market,7
year,7
cars,7
care,7
think,7
slow,7
vacation,7
hire,7
really,7
development,7
workers,7
vehicle,7
process,7
Very,7
Good,7
started,6
companies,6
excellent,6
lots,6
worked,6
opportunity,6
love,6
product,6
especially,6
week,6
seems,6
family,6
part,6
hires,6
due,6
resources,6
makes,6
compensation,6
Some,6
NCG,6
employee,6
etc,6
You,6
actual,6
bonuses,5
company|,5
free,5
companies|,5
flexible,5
cons,5
managers,5
global,5
GMIT,5
groups,5
When,5
effort,5
making,5
still,5
hours|,5
thing,5
jobs,5
direction,5
develop,5
around,5
industry,5
go,5
learn,5
needs,5
plans,5
put,5
hired,5
nothing,5
find,5
see,5
fun,5
higher,5
used,5
person,5
Management,5
often,5
line,5
Not,5
Long,5
technical,5
day,5
position,5
become,5
growth,5
home,5
getting,5
facilities,4
ever,4
highly,4
recommend,4
phone,4
turn,4
versus,4
little,4
another,4
project,4
fair,4
tough,4
union,4
dental,4
months,4
pay|,4
millennial,4
push,4
along,4
change,4
usually,4
flexibility,4
sharing,4
overall,4
first,4
given,4
anyone,4
say,4
across,4
learning,4
management|,4
world,4
've,4
provided,4
business,4
area,4
complete,4
enough,4
trying,4
vehicles,4
politics,4
lack,4
strong,4
challenging,4
Also|,4
shifts,4
depending,4
experienced,4
pretty,4
Most,4
bonus,4
competitive,4
location,4
back,4
Austin,4
're,4
engineering,4
issues,4
entire,4
products,4
meet,4
control,4
high,4
including,4
could,4
need,4
hiring,4
value,4
Company,4
work|,4
Detroit,4
stay,4
skills,3
likely,3
negative,3
room,3
end,3
travel,3
interview,3
Opportunities,3
personal,3
created,3
grads,3
Cen,3
top,3
needed,3
took,3
seen,3
relatively,3
plenty,3
promotions,3
spend,3
guidance,3
generally,3
boss,3
con,3
bureaucratic,3
Vacation,3
perform,3
previous,3
cool,3
Warren,3
deal,3
HR,3
support,3
way,3
offer,3
later,3
longer,3
Ren,3
run,3
My,3
wait,3
awesome,3
grow,3
talk,3
typical,3
group,3
workload,3
entirely,3
Sometimes,3
open,3
size,3
Do,3
ideas,3
discounts,3
going,3
managing,3
review,3
job|,3
policies,3
blah,3
without,3
In,3
real,3
Many,3
Employee,3
New,3
exciting,3
package,3
'd,3
communication,3
start,3
low,3
consider,3
program,3
far,3
small,3
design,3
rather,3
par,3
style,3
everyone,3
expect,3
since,3
health,3
plan,3
extremely,3
rest,3
probably,3
people|,3
moving,3
lower,3
older,3
retirement,3
helpful,3
within,3
forward,3
customers,3
department,3
nice,3
resistance,3
concerned,3
access,3
work/life,3
bureaucracy,3
Managers,3
something,3
feels,3
Politics,3
greater,3
keep,3
system,3
fact,3
processes,3
tend,3
environment|,3
walk,3
treat,3
And,3
less,3
field,3
match,3
recognition,3
perks,3
software,3
overtime,3
made,3
'll,3
variety,3
detail,3
friends,3
limited,2
Gm,2
established,2
told,2
met,2
salary|,2
hurt,2
outdated,2
give,2
motivated,2
provide,2
wrong,2
purchase,2
rewarded,2
expectations,2
school|,2
India,2
reasonable,2
went,2
network,2
comprehensive,2
standard,2
recent,2
Additionally|,2
roles,2
seem,2
responsible,2
entry,2
tech,2
came,2
meetings,2
Big,2
despite,2
Over,2
fail,2
approach,2
improve,2
contribution,2
