 word , count 
work,95
company,53
good,41
get,35
GM,33
time,32
pay,30
management,30
benefits,29
great,29
employees,24
balance,24
n't,24
I,24
new,23
life,22
people,22
many,22
opportunities,21
lot,21
environment,19
place,16
The,16
working,16
job,16
career,16
They,15
's,15
hours,13
IT,13
well,13
make,12
It,12
days,11
There,11
benefits|,11
Great,11
family,11
long,11
hard,11
're,11
move,11
You,11
better,10
Lots,10
team,10
year,10
different,10
leadership,10
experience,10
hired,10
like,10
need,10
weeks,9
Work,9
take,9
vacation,9
large,9
hires,9
projects,9
go,9
process,9
Good,9
shift,8
training,8
one,8
If,8
industry,8
learn,8
culture,8
big,8
difficult,8
growth,8
even,7
far,7
best,7
NAME,7
corporate,7
advancement,7
HR,7
slow,7
product,7
years,7
care,7
think,7
paid,7
college,7
jobs,7
improvement,7
No,7
low,7
back,7
us,7
nice,7
business,7
know,7
overtime,7
every,6
skills,6
Also,6
tell,6
top,6
roles,6
bad,6
things,6
opportunity,6
managers,6
support,6
manager,6
areas,6
especially,6
come,6
technology,6
around,6
hire,6
takes,6
week,6
expect,6
put,6
due,6
development,6
Management,6
automotive,6
let,6
next,6
looking,6
compensation,6
processes,6
teams,6
position,6
work|,6
excellent,5
room,5
end,5
open,5
another,5
medical,5
lots,5
much,5
cons,5
easy,5
plus,5
global,5
level,5
may,5
still,5
pay|,5
ideas,5
outside,5
In,5
exciting,5
start,5
building,5
laid,5
hours|,5
help,5
actually,5
health,5
also,5
plan,5
sometimes,5
find,5
impact,5
innovation,5
anything,5
day,5
This,5
could,5
based,5
employee,5
environment|,5
Company,5
made,5
school,4
never,4
would,4
give,4
want,4
personal,4
free,4
though,4
expected,4
worked,4
work-life,4
specific,4
old,4
way,4
Some,4
change,4
tasks,4
growing,4
stress,4
talk,4
interesting,4
Sometimes,4
We,4
changing,4
Motors,4
money,4
package,4
communication,4
enough,4
hour,4
huge,4
rather,4
responsibility,4
complain,4
always,4
someone,4
really,4
feel,4
done,4
treated,4
towards,4
common,4
set,4
throughout,4
Old,4
match,4
holidays,4
edge,4
organization,4
competitive,4
location,4
per,4
Not,4
Long,4
others,4
high,4
something,4
area,4
times,4
For,4
means,4
New,4
including,4
generous,4
home,4
functions,4
second,3
told,3
reports,3
mentor,3
NOT,3
company|,3
eliminated,3
feedback,3
given,3
standard,3
needed,3
seem,3
plenty,3
despite,3
mandatory,3
depends,3
full,3
wo,3
projects|,3
breaks,3
Life,3
manufacturing,3
Still,3
balance|,3
facility,3
happy,3
generally,3
focus,3
advantage,3
healthy,3
flexibility,3
market,3
positive,3
making,3
grow,3
Black,3
fast,3
little,3
managing,3
professional,3
Barra,3
contract,3
learning,3
wants,3
engineering,3
develop,3
real,3
either,3
assembly,3
required,3
politics,3
poor,3
coverage,3
month,3
short,3
insurance,3
part,3
salary,3
pretty,3
individual,3
available,3
full-time,3
political,3
else,3
work/life,3
people|,3
higher,3
bonus,3
levels,3
person,3
often,3
within,3
traveling,3
technical,3
tools,3
Salaried,3
able,3
face,3
team|,3
ca,3
willing,3
